0;44;0
0;44;111
0;45;113
1;46;126
4;48;128
8;51;141
12;54;145
17;58;153
24;63;161
31;69;170
38;73;178
43;77;183
48;81;191
54;85;200
60;89;208
65;93;211
70;97;219
77;101;228
85;106;236
93;112;245
102;118;253
109;123;257
118;128;275
129;135;278
143;144;292
155;152;303
163;157;308
171;162;315
178;167;328
184;171;332
190;175;340
197;180;349
205;185;359
212;190;365
218;194;369
223;198;378
230;203;386
237;207;394
242;210;399
246;213;408
252;217;415
257;221;424
262;224;432
267;228;440
270;230;444
273;232;461
277;235;465
278;236;479
279;236;491
279;236;657
279;235;659
280;232;671
281;227;675
284;216;687
287;204;709
289;196;712
290;189;718
290;182;725
290;174;733
290;168;736
290;162;744
290;155;753
289;146;761
288;137;770
285;128;778
283;121;783
281;115;792
278;106;800
276;99;808
275;92;816
273;86;819
272;80;836
271;74;840
269;65;853
268;57;867
266;51;869
265;44;883
265;38;892
264;34;894
264;29;903
263;23;911
263;18;920
263;13;928
263;9;933
263;6;941
263;3;950
262;1;958
262;0;965
262;0;969
262;0;1170
262;0;1172
261;1;1176
259;4;1184
256;8;1192
252;13;1195
248;19;1211
242;26;1216
234;36;1228
226;46;1242
220;52;1245
216;58;1253
212;63;1261
207;69;1269
202;76;1278
198;82;1286
195;86;1290
192;90;1298
188;96;1307
184;102;1317
180;108;1324
176;113;1327
173;117;1336
169;124;1345
164;131;1353
159;139;1361
155;144;1366
151;150;1375
147;157;1383
140;167;1400
133;176;1411
130;181;1415
127;185;1428
124;190;1433
121;193;1441
119;197;1450
117;201;1459
114;205;1466
111;209;1473
108;212;1478
106;216;1486
103;220;1495
100;224;1503
98;228;1511
96;232;1515
93;234;1523
91;238;1533
88;241;1541
86;244;1549
84;246;1552
83;247;1561
81;249;1570
80;251;1586
79;252;1601
79;253;1603
78;253;1616
78;253;1633
