14;25;0
14;25;112
16;27;118
20;31;126
23;34;129
28;39;137
36;45;146
44;52;154
53;60;162
59;66;167
67;73;184
76;81;187
84;87;195
92;93;200
100;99;212
107;106;217
114;111;229
121;116;234
126;121;242
130;124;251
135;129;258
141;133;267
145;137;275
148;139;278
150;142;287
153;144;295
156;146;303
158;148;312
160;149;326
163;152;328
165;154;334
168;156;342
171;158;350
173;160;354
175;161;370
178;164;375
182;166;387
184;168;401
184;168;403
185;168;417
185;169;420
185;168;562
185;165;577
185;161;588
186;157;593
186;154;606
186;150;609
186;147;621
186;145;625
186;143;633
187;141;642
187;139;645
187;138;653
187;135;662
187;132;671
187;129;678
187;127;683
188;125;692
188;122;700
188;119;708
188;117;712
188;115;726
188;112;728
188;111;745
188;109;750
188;106;762
188;101;778
188;98;792
188;95;795
188;92;803
188;89;812
188;86;820
189;84;828
189;80;837
189;78;842
189;75;850
190;72;859
190;69;866
191;66;874
191;64;878
191;61;887
192;58;895
192;55;904
192;52;912
192;50;916
193;47;934
193;45;936
193;41;951
194;37;962
194;35;967
195;32;979
196;30;982
196;27;991
197;24;999
197;20;1008
198;17;1017
199;15;1020
199;13;1028
200;10;1037
201;7;1045
201;4;1054
202;3;1057
202;2;1066
202;1;1076
202;1;1090
202;1;1093
202;0;1100
202;0;1120
202;0;1202
202;0;1255
202;1;1294
201;2;1296
200;4;1310
197;7;1312
193;12;1320
188;17;1325
182;23;1337
175;29;1342
168;35;1354
161;41;1358
154;47;1367
149;51;1376
142;56;1383
136;62;1393
132;65;1395
128;69;1403
122;75;1412
117;80;1420
114;83;1425
109;88;1437
104;93;1441
100;98;1451
96;103;1458
91;109;1468
87;115;1474
84;119;1478
79;124;1495
74;130;1500
65;139;1512
57;147;1525
51;152;1534
45;158;1537
38;163;1551
34;166;1553
30;169;1562
25;172;1570
21;175;1579
17;178;1587
14;180;1592
11;182;1600
8;185;1609
5;188;1617
2;190;1624
1;191;1628
1;192;1637
0;192;1645
0;192;1653
0;193;1662
