0;203;0
4;202;84
4;202;85
4;201;86
5;201;87
5;201;88
6;201;89
6;201;90
6;201;92
7;201;93
7;200;94
8;200;95
8;200;96
9;200;97
9;200;98
10;200;99
10;199;100
11;199;102
11;199;102
12;199;103
12;199;107
14;198;107
15;198;110
16;198;111
16;197;112
17;197;115
18;197;115
19;197;117
19;196;117
21;196;120
21;195;123
22;195;123
22;195;123
24;194;125
24;194;125
26;194;128
28;192;131
31;191;136
32;191;139
32;190;139
34;189;142
35;188;144
37;187;146
39;186;147
40;185;152
41;185;152
44;182;158
45;182;159
47;180;161
50;177;167
51;176;168
54;174;172
56;172;176
57;171;176
61;167;182
62;165;185
64;164;188
65;162;190
68;158;197
69;158;198
73;152;206
74;150;209
75;150;210
77;146;215
79;142;221
80;141;222
82;137;226
82;136;231
84;133;231
86;130;234
86;128;240
88;125;240
89;122;242
90;120;245
91;119;247
94;111;253
95;109;257
97;103;262
97;102;264
100;93;273
100;92;275
101;91;275
102;86;280
103;83;283
104;77;289
105;74;292
105;70;297
106;62;306
106;61;308
107;58;310
107;53;316
108;49;321
108;47;325
108;46;325
108;43;329
108;38;335
108;35;339
108;31;344
108;26;353
108;22;358
108;21;359
108;19;365
108;14;372
108;14;374
108;10;383
108;9;385
107;6;394
107;6;394
107;4;401
106;3;405
106;2;411
106;1;416
106;1;421
105;1;429
105;0;434
105;0;434
104;0;466
104;0;470
104;0;474
103;0;481
101;0;485
100;0;488
98;1;496
96;1;500
95;1;503
90;1;513
88;1;519
85;1;524
82;1;530
80;1;535
79;1;537
76;1;544
72;2;553
70;2;557
67;3;562
65;4;567
59;7;579
56;9;584
53;12;592
50;15;598
49;17;603
46;21;610
44;24;614
43;26;618
40;33;628
38;40;636
38;40;636
36;51;646
35;60;654
34;63;657
34;76;667
35;84;674
37;100;683
40;113;691
43;123;697
44;126;703
45;130;703
50;143;712
54;152;719
59;161;727
64;170;735
68;177;742
72;180;747
76;186;755
80;190;763
84;193;771
85;195;777
88;197;786
89;197;792
89;197;798
89;197;840
89;197;863
89;198;876
