199;201;0
195;200;26
195;200;31
194;200;32
194;200;33
193;199;35
192;199;38
192;199;39
192;199;40
192;199;42
189;198;50
188;198;51
187;198;56
187;197;59
186;197;59
186;197;60
183;196;69
183;195;69
182;195;72
181;195;76
181;194;76
179;193;82
178;192;82
178;192;84
175;189;91
172;186;98
172;185;98
167;179;105
161;172;116
158;170;118
154;166;121
153;165;123
151;163;126
146;158;131
143;155;134
136;149;140
123;140;149
117;136;155
113;133;158
108;129;162
102;126;166
93;121;172
82;114;180
81;114;181
75;111;185
66;107;191
61;104;194
60;103;196
51;99;202
46;97;208
44;96;210
38;93;216
32;90;222
29;89;225
26;86;231
25;86;232
22;84;237
18;81;244
16;79;247
14;77;252
12;75;258
11;74;261
9;71;267
7;69;273
6;68;275
6;68;281
5;66;281
4;66;284
4;65;285
3;64;297
2;62;297
2;62;300
1;61;306
1;60;310
1;59;315
1;59;322
1;59;326
0;59;330
1;59;699
1;59;702
1;59;705
2;59;710
3;59;713
7;59;723
8;59;725
18;60;738
20;60;740
26;60;745
37;60;753
44;60;759
48;60;762
56;60;768
68;60;775
78;60;781
90;60;789
104;60;797
117;60;806
118;60;807
155;60;824
165;60;829
180;60;836
186;60;840
195;60;849
204;60;849
219;60;856
228;59;863
235;59;866
244;58;873
253;58;878
260;57;887
263;57;887
264;57;888
276;56;898
284;56;907
289;55;915
294;55;921
299;55;930
300;55;932
303;55;939
309;54;951
312;54;959
314;54;967
314;54;970
314;54;970
315;53;976
316;53;983
316;53;988
316;54;1147
316;54;1150
316;54;1153
315;55;1161
312;59;1174
310;61;1184
305;66;1198
301;68;1205
298;71;1213
297;71;1219
288;77;1237
283;80;1238
279;81;1243
276;83;1251
271;86;1251
263;90;1259
256;95;1266
246;100;1275
241;104;1284
237;106;1285
234;108;1287
227;112;1296
225;113;1297
219;117;1303
208;123;1315
203;125;1319
199;127;1326
188;133;1339
187;133;1339
180;136;1348
170;142;1361
162;147;1371
156;151;1383
148;156;1395
136;163;1415
133;164;1423
129;166;1429
119;170;1447
116;171;1461
113;173;1461
110;173;1469
108;175;1478
105;176;1489
104;176;1496
101;177;1506
99;178;1516
98;178;1525
97;178;1525
96;179;1532
95;180;1540
93;181;1549
91;182;1558
90;183;1569
88;183;1575
87;184;1584
86;184;1590
83;185;1603
81;186;1614
79;186;1620
78;187;1629
75;188;1644
74;188;1649
72;189;1659
71;190;1670
69;190;1679
69;191;1685
68;192;1696
67;194;1708
65;195;1718
65;195;1728
65;196;1735
64;196;1744
64;196;1755
64;196;2107
63;196;2115
63;197;2120
63;197;2128
61;197;2144
61;197;2154
60;198;2169
59;198;2178
59;198;2187
59;198;2414
59;198;2418
58;198;2428
56;198;2442
55;198;2452
53;199;2461
51;199;2473
49;199;2486
48;199;2495
46;200;2507
45;200;2517
45;200;2527
45;200;2618
45;199;2622
45;199;2630
47;196;2645
52;191;2659
57;186;2669
66;174;2686
74;162;2700
81;149;2713
89;132;2729
92;122;2740
96;113;2750
99;105;2760
102;93;2774
105;82;2786
107;76;2795
110;67;2806
112;60;2816
114;55;2827
115;53;2827
118;46;2839
120;41;2847
122;36;2859
125;32;2867
128;26;2880
130;22;2889
133;18;2901
136;12;2920
140;7;2938
142;4;2952
143;2;2962
144;1;2974
145;0;2987
145;0;3000
145;0;3088
145;0;3090
146;3;3105
146;3;3116
147;7;3129
149;14;3145
151;23;3158
154;31;3169
156;38;3180
159;48;3190
163;57;3202
166;66;3213
171;78;3227
174;88;3239
178;97;3248
183;108;3261
191;124;3276
194;131;3284
200;143;3298
203;149;3308
210;160;3326
214;166;3340
218;171;3353
220;174;3364
223;177;3376
224;179;3387
225;181;3399
226;183;3413
227;184;3426
227;184;3436
228;186;3450
228;187;3461
229;189;3476
230;191;3490
230;192;3500
230;192;3513
230;192;3574
230;192;3582
230;193;3597
230;194;3609
230;195;3623
230;196;3638
229;197;3651
229;197;3661
228;197;3676
228;197;3892
