81;7;0
81;7;179
80;6;181
79;6;193
78;6;196
76;5;210
75;5;212
73;5;221
72;4;226
70;4;237
69;4;246
69;4;250
69;4;258
68;4;284
68;4;313
67;3;321
67;3;326
66;3;334
64;3;343
62;2;351
58;2;368
55;1;379
53;1;384
52;1;393
51;0;395
50;0;409
49;0;412
49;0;425
49;0;433
48;0;446
48;0;476
48;0;483
48;0;484
47;0;491
47;0;495
47;0;508
46;0;512
46;0;520
45;0;529
44;0;538
44;0;552
43;0;554
42;0;568
42;0;570
42;0;584
41;0;587
41;0;595
40;0;599
40;0;612
39;0;621
39;0;625
38;0;633
37;0;641
36;0;652
35;0;658
34;0;662
33;0;671
32;0;678
32;0;687
31;0;696
31;0;700
30;0;726
30;0;762
29;0;779
29;0;793
28;0;801
28;0;804
27;0;818
26;0;820
25;0;829
24;0;837
23;0;845
23;0;854
22;0;858
22;0;867
21;0;875
21;0;885
21;0;887
20;0;913
20;0;917
19;0;929
19;0;942
18;0;945
16;0;959
15;0;971
14;0;975
12;0;987
11;0;992
10;0;1001
8;0;1009
7;0;1018
7;0;1025
6;0;1035
6;0;1037
6;0;1045
5;0;1071
5;0;1256
5;1;1259
4;1;1263
4;3;1271
4;5;1279
3;7;1287
2;11;1304
2;14;1318
1;16;1321
1;18;1334
1;20;1337
0;22;1345
0;24;1351
0;26;1362
0;28;1371
0;29;1376
0;31;1384
0;32;1393
0;33;1401
0;35;1409
0;37;1412
0;38;1420
1;40;1429
1;42;1438
1;43;1445
1;45;1450
2;46;1458
2;48;1468
2;50;1475
3;52;1487
3;54;1492
3;57;1504
3;59;1509
4;61;1521
4;63;1534
5;64;1537
5;66;1550
5;67;1558
5;68;1562
5;70;1570
6;72;1578
6;74;1588
6;76;1595
6;78;1599
6;80;1608
6;82;1616
6;84;1620
6;85;1635
6;87;1637
6;89;1645
6;90;1654
6;91;1662
6;92;1679
6;94;1692
6;95;1695
6;97;1710
6;98;1712
6;99;1721
5;100;1726
5;102;1737
5;103;1745
5;104;1749
5;106;1760
5;107;1767
4;108;1774
4;110;1783
4;112;1793
4;112;1795
4;114;1804
4;115;1813
4;115;1820
4;116;1825
4;117;1833
4;118;1843
3;119;1851
3;119;1862
3;120;1866
3;121;1879
3;121;1884
3;121;1895
3;122;1900
3;122;1908
2;122;1911
2;123;1927
2;123;1928
2;123;1937
2;124;1945
2;124;1954
2;124;1962
2;125;1970
2;125;1976
2;125;1984
2;125;1992
2;126;2001
2;126;2009
2;126;2011
2;126;2020
2;127;2029
2;127;2054
2;127;2067
2;127;2070
2;128;2084
2;128;2087
2;128;2095
2;129;2100
2;129;2112
2;129;2120
2;130;2124
2;130;2133
2;130;2143
2;130;2150
2;131;2159
2;131;2162
2;131;2170
3;132;2179
3;132;2187
3;132;2195
3;132;2199
3;133;2208
3;133;2216
3;133;2226
3;133;2237
3;134;2262
3;134;2293
3;134;2309
3;134;2312
3;134;2320
3;135;2329
3;135;2337
3;135;2342
3;136;2351
3;136;2359
3;137;2367
3;137;2376
3;137;2384
3;137;2387
3;138;2395
4;138;2421
4;138;2426
4;139;2451
4;139;2468
4;139;2480
4;139;2496
4;139;2501
4;140;2509
4;140;2518
4;140;2526
5;140;2534
5;140;2537
5;141;2545
5;141;2553
5;141;2562
5;141;2571
6;141;2576
6;141;2584
6;142;2592
7;142;2600
7;142;2618
9;143;2629
11;143;2633
12;144;2645
14;145;2649
16;145;2658
18;145;2661
21;145;2676
23;146;2684
24;146;2686
25;146;2696
26;146;2704
28;146;2712
29;146;2720
31;146;2725
32;146;2734
34;146;2741
35;146;2751
37;146;2758
38;146;2761
38;146;2770
39;146;2779
40;146;2787
42;146;2804
43;146;2818
44;146;2820
45;146;2829
45;146;2834
46;146;2845
47;146;2850
49;146;2862
50;146;2866
51;146;2874
53;146;2883
55;146;2892
57;146;2895
59;146;2903
61;146;2912
63;146;2920
65;146;2928
66;146;2934
67;146;2941
68;146;2951
68;146;2959
69;146;2968
70;146;2970
70;146;2978
71;146;2996
71;146;3000
72;146;3012
73;146;3025
74;146;3029
75;146;3042
75;146;3045
76;146;3054
77;146;3062
78;146;3070
79;146;3079
80;146;3083
81;146;3092
82;146;3099
84;147;3107
85;147;3116
86;147;3120
87;147;3128
88;147;3137
89;147;3145
90;147;3154
91;147;3157
93;147;3170
94;147;3174
95;147;3184
96;147;3192
99;147;3209
102;147;3220
104;147;3225
106;147;3237
107;147;3245
108;147;3251
109;147;3259
111;147;3267
113;147;3275
114;147;3284
115;147;3286
116;147;3295
117;147;3303
118;147;3312
119;147;3320
120;147;3325
121;147;3333
122;147;3341
123;147;3351
124;147;3359
125;147;3362
125;147;3370
126;147;3380
127;147;3395
128;147;3399
128;147;3409
129;147;3411
129;147;3429
130;147;3432
130;147;3436
131;147;3445
131;147;3453
132;147;3462
132;147;3467
132;147;3478
133;147;3482
133;147;3492
134;147;3499
134;147;3507
135;147;3512
135;147;3520
135;147;3528
136;147;3536
136;147;3546
137;147;3550
137;147;3558
138;147;3566
139;147;3584
140;148;3596
141;148;3600
142;148;3612
143;148;3620
144;148;3626
146;148;3634
148;148;3642
150;148;3651
152;148;3659
153;148;3667
154;148;3670
155;148;3678
156;148;3682
157;148;3696
158;148;3699
159;148;3710
160;148;3716
162;148;3726
163;148;3734
164;148;3736
164;148;3745
165;148;3753
166;148;3771
167;148;3784
167;148;3787
168;148;3810
