143;0;0
143;0;157
143;0;164
142;0;172
140;0;177
137;0;184
133;0;193
127;0;202
120;0;210
112;0;218
106;0;221
99;0;229
91;0;237
84;0;246
78;0;254
74;0;258
71;0;269
69;0;275
67;0;284
66;0;292
65;0;296
65;0;313
64;0;318
64;0;330
63;1;343
62;1;352
60;1;359
58;2;368
57;2;370
55;3;380
52;4;387
49;4;396
46;5;405
43;6;410
41;7;417
38;9;426
35;11;433
33;13;443
31;14;446
29;15;454
27;17;463
24;19;471
23;21;479
21;23;483
20;25;502
18;28;504
15;32;518
13;36;529
11;38;538
10;40;546
9;42;554
9;43;560
8;44;567
8;47;575
7;49;585
6;51;587
5;53;596
4;56;604
4;59;612
3;62;621
2;64;629
1;67;633
1;69;642
1;71;650
0;74;673
0;78;688
0;80;693
0;81;701
0;82;704
0;83;718
0;85;726
1;86;729
1;88;737
1;89;746
1;91;754
2;92;762
2;93;767
2;94;775
3;97;783
4;99;794
5;101;801
5;103;804
6;105;812
7;107;820
8;109;829
8;112;838
9;114;841
9;115;850
10;116;859
12;119;877
14;122;888
15;124;892
17;126;904
18;128;913
19;130;921
21;132;929
22;134;933
23;135;943
25;138;950
26;140;960
28;142;967
29;144;970
31;146;979
34;149;987
35;150;992
37;152;1000
40;155;1008
42;157;1017
44;159;1026
46;161;1035
48;162;1042
49;164;1046
51;165;1062
54;167;1066
57;169;1079
60;171;1093
63;173;1101
66;175;1109
68;177;1117
70;179;1120
71;181;1129
74;183;1137
77;184;1146
80;186;1154
82;187;1158
84;187;1169
87;188;1175
89;189;1185
92;190;1192
94;190;1195
95;191;1204
97;191;1213
100;192;1221
103;192;1229
105;193;1233
107;193;1251
110;193;1254
115;194;1268
119;194;1279
123;194;1288
127;194;1296
130;194;1300
134;194;1308
137;194;1317
141;194;1325
145;194;1333
149;194;1344
152;194;1345
155;193;1354
158;193;1363
162;192;1371
166;191;1379
169;190;1384
171;189;1392
175;188;1401
177;188;1403
180;187;1412
184;186;1421
188;185;1437
191;184;1442
193;184;1451
196;183;1454
199;182;1468
201;182;1476
202;181;1479
204;181;1487
206;180;1496
209;180;1504
211;179;1512
213;179;1517
214;178;1525
217;177;1534
220;176;1543
222;175;1551
224;175;1554
225;174;1563
227;173;1571
229;172;1579
231;171;1588
232;170;1592
233;170;1601
234;169;1609
235;168;1626
236;167;1629
237;165;1643
239;164;1654
239;163;1662
240;162;1671
240;161;1679
241;160;1683
241;159;1694
242;157;1700
243;155;1710
244;154;1712
244;152;1721
245;150;1729
245;147;1737
246;144;1745
246;142;1754
247;141;1759
247;139;1767
247;138;1776
247;136;1783
248;134;1792
248;133;1795
248;132;1813
249;130;1817
249;129;1829
249;128;1834
249;127;1851
249;126;1854
250;124;1858
250;123;1866
250;122;1870
250;120;1879
251;118;1888
252;116;1895
252;114;1904
253;112;1908
253;110;1918
254;107;1926
254;105;1933
254;104;1943
255;103;1945
255;101;1954
255;100;1962
255;99;1970
254;97;1979
254;96;1984
254;95;2002
254;94;2004
254;92;2018
253;91;2029
253;89;2037
252;87;2046
252;86;2054
252;84;2059
251;83;2067
251;82;2075
251;80;2085
250;79;2092
250;78;2095
249;77;2104
249;76;2112
248;75;2121
248;74;2129
247;73;2134
247;73;2142
247;72;2152
246;71;2159
245;70;2168
245;69;2170
244;69;2188
243;68;2192
242;67;2204
241;66;2217
239;64;2226
238;63;2234
237;62;2241
236;61;2245
235;60;2254
234;59;2262
233;58;2271
232;57;2274
231;57;2285
230;56;2292
229;55;2301
228;55;2310
227;54;2318
226;53;2321
224;52;2329
223;51;2337
222;51;2345
220;50;2354
219;49;2358
218;49;2377
216;48;2379
214;47;2393
212;46;2404
210;45;2412
209;44;2420
207;43;2425
205;42;2433
202;41;2443
199;41;2450
195;39;2458
192;38;2469
189;37;2470
186;36;2479
182;34;2487
178;33;2496
175;32;2504
172;30;2510
170;29;2518
166;28;2526
164;27;2529
162;26;2543
159;25;2545
157;24;2562
154;23;2567
151;22;2579
149;22;2584
147;21;2593
145;20;2601
142;20;2609
140;19;2618
139;19;2620
137;18;2628
135;18;2638
132;17;2646
130;16;2654
129;16;2662
128;16;2667
127;15;2675
126;15;2684
126;15;2693
125;15;2695
125;15;2704
125;15;2712
125;15;2721
124;15;2729
124;15;2734
124;15;2759
