83;1;0
83;0;358
83;0;360
82;0;374
82;0;381
80;0;384
79;1;392
77;1;400
76;2;409
75;2;417
75;2;421
75;2;431
74;2;455
74;2;459
74;2;485
73;2;489
73;2;498
73;3;500
72;3;515
72;3;517
71;3;529
70;3;542
69;3;546
68;4;559
67;4;567
66;4;576
64;5;583
63;5;588
62;5;596
61;5;605
61;6;615
60;6;616
59;6;625
59;6;633
58;7;642
57;7;650
56;7;654
56;7;665
55;8;671
54;8;689
54;8;692
53;8;700
52;9;704
52;9;717
50;10;734
49;11;747
49;11;755
48;12;759
47;12;767
46;13;775
44;15;783
42;16;792
41;17;800
39;19;808
37;20;813
36;21;821
34;23;830
32;24;838
31;25;846
29;26;850
28;28;858
26;31;876
24;34;889
22;37;892
20;40;906
18;42;917
16;45;922
15;47;934
13;50;942
11;52;947
10;54;956
9;56;964
7;59;972
6;61;979
6;62;983
5;63;992
5;64;1000
4;65;1009
4;67;1017
3;69;1022
3;70;1030
3;71;1038
2;73;1055
2;74;1059
2;76;1063
1;78;1075
1;80;1079
0;84;1092
0;88;1106
0;91;1108
1;93;1121
1;96;1129
1;98;1133
2;100;1141
2;102;1150
3;105;1158
3;106;1162
4;108;1171
4;110;1183
5;112;1188
6;114;1197
7;116;1204
8;118;1214
9;120;1216
10;121;1225
11;123;1233
13;125;1251
14;127;1259
15;129;1273
16;131;1275
17;132;1289
18;134;1292
19;135;1300
20;136;1309
21;138;1317
23;140;1325
24;142;1334
25;144;1337
27;146;1348
29;148;1354
31;150;1363
34;153;1371
35;154;1375
37;156;1383
38;157;1391
41;159;1401
43;161;1408
44;162;1412
45;162;1423
47;163;1439
49;164;1442
51;165;1450
53;166;1455
55;167;1467
57;167;1472
60;168;1484
64;169;1497
67;170;1506
70;170;1514
73;171;1522
76;172;1525
79;172;1534
83;173;1542
87;174;1550
91;175;1558
93;175;1562
96;176;1572
99;176;1580
102;176;1589
103;176;1591
106;176;1600
109;176;1609
111;176;1625
114;176;1630
116;176;1639
118;176;1642
120;175;1655
123;175;1658
127;174;1673
130;173;1684
132;172;1692
134;172;1700
136;172;1708
138;171;1714
141;171;1726
144;170;1730
147;169;1739
149;169;1741
151;168;1750
153;167;1758
155;167;1766
156;166;1775
157;166;1779
158;166;1790
159;165;1797
161;164;1814
162;163;1825
164;162;1829
165;161;1842
167;160;1847
169;159;1864
170;158;1867
171;158;1872
172;157;1881
172;157;1883
173;156;1892
174;156;1900
174;155;1909
175;155;1917
175;154;1925
176;154;1929
176;153;1939
177;152;1946
177;152;1956
178;151;1963
178;150;1966
178;150;1975
179;149;1983
179;148;2000
180;147;2004
180;147;2014
181;146;2017
181;145;2030
182;145;2033
182;144;2062
183;143;2063
183;142;2066
183;142;2075
184;141;2083
184;140;2087
184;139;2096
184;138;2104
185;137;2113
185;135;2123
185;134;2125
186;132;2133
186;129;2142
187;127;2150
187;125;2165
188;123;2167
188;122;2172
188;120;2189
189;119;2191
189;117;2200
189;116;2205
190;114;2217
190;112;2220
190;108;2233
190;104;2247
190;101;2255
190;98;2264
189;96;2266
189;94;2275
189;92;2284
188;90;2292
188;88;2295
188;85;2308
188;82;2313
188;81;2321
187;78;2329
186;75;2339
186;73;2341
185;71;2350
184;69;2358
184;68;2375
183;66;2379
183;64;2389
182;63;2391
181;61;2404
181;60;2409
180;58;2423
179;56;2433
178;55;2441
177;54;2450
177;53;2455
176;52;2464
176;52;2471
175;51;2480
175;50;2488
174;49;2491
174;48;2500
173;48;2508
173;47;2517
172;46;2525
172;45;2529
171;45;2539
170;44;2546
169;43;2564
169;42;2566
168;42;2575
168;42;2579
168;41;2592
168;41;2595
167;41;2606
167;40;2608
167;40;2621
166;40;2631
166;39;2637
166;39;2641
166;39;2650
165;39;2658
165;38;2667
165;38;2675
164;38;2684
164;38;2689
164;37;2697
163;37;2705
163;37;2714
163;37;2723
162;37;2725
162;36;2734
161;36;2750
161;36;2755
160;35;2763
159;35;2766
158;34;2780
157;33;2783
155;32;2797
154;32;2808
153;31;2817
152;31;2825
152;30;2833
151;30;2838
151;30;2847
150;30;2855
150;30;2864
149;29;2872
149;29;2875
149;29;2883
148;29;2891
148;29;2900
147;29;2909
147;28;2912
146;28;2922
144;28;2939
143;27;2942
142;27;2950
141;27;2955
140;27;2967
138;26;2972
137;26;2983
135;25;2997
133;25;3006
131;24;3014
130;24;3023
128;24;3025
127;23;3033
125;23;3042
122;22;3050
120;21;3058
118;21;3072
116;20;3075
115;20;3079
112;19;3087
110;19;3098
109;18;3100
107;18;3108
104;17;3121
102;17;3125
99;16;3137
97;15;3141
93;14;3156
89;13;3167
87;13;3172
85;12;3183
83;11;3192
82;11;3197
82;11;3206
81;11;3213
81;11;3222
80;11;3242
80;11;3298
80;11;3317
