25;0;0
25;0;73
25;1;80
25;2;82
26;5;92
27;9;99
28;14;107
29;20;116
31;24;120
32;29;129
34;35;137
36;42;146
39;48;154
42;53;157
44;58;165
48;65;173
51;70;182
53;75;196
56;80;198
60;86;212
63;90;215
65;95;229
68;100;237
71;105;245
73;109;248
76;113;257
80;120;266
84;127;274
88;133;282
90;137;286
93;142;295
97;147;303
100;152;311
103;157;320
105;160;324
107;163;332
109;166;340
111;170;349
114;174;366
116;179;379
117;182;382
118;184;390
119;186;395
119;188;407
120;189;415
120;190;424
120;190;432
120;190;445
120;191;628
119;190;633
117;190;641
112;189;654
106;188;657
100;186;662
93;184;671
83;182;679
76;179;682
68;177;690
58;175;699
50;172;707
44;171;715
41;170;728
39;169;732
37;169;746
37;169;748
37;169;763
37;169;765
36;169;769
36;169;782
35;169;791
33;168;795
31;168;803
28;168;813
23;167;820
19;166;828
16;166;832
12;165;840
7;164;848
4;164;857
1;163;866
0;163;870
0;163;879
0;163;887
0;163;1004
0;163;1009
0;163;1016
1;162;1021
3;160;1029
7;157;1037
12;154;1046
18;150;1054
23;146;1057
28;143;1065
33;139;1073
38;136;1082
43;132;1091
49;128;1107
54;124;1120
58;121;1123
61;117;1137
65;114;1140
68;111;1148
73;107;1153
78;103;1165
82;100;1173
87;97;1182
92;94;1186
96;91;1196
101;87;1204
107;83;1212
111;81;1215
114;78;1223
118;75;1231
122;72;1240
127;68;1248
131;64;1256
133;61;1261
136;58;1269
140;55;1277
145;49;1295
149;44;1307
151;41;1312
154;38;1324
157;35;1327
160;32;1337
162;29;1340
165;26;1354
168;23;1362
171;20;1370
172;18;1373
173;17;1381
174;16;1391
175;15;1398
175;14;1406
