53;90;0
53;90;1
53;89;185
54;85;193
56;77;201
59;70;209
64;54;217
70;36;226
73;28;234
75;24;242
77;19;251
79;14;256
80;11;265
81;8;272
82;5;282
84;3;290
85;2;298
86;1;306
86;1;315
87;1;323
88;0;331
89;0;340
90;0;348
92;0;356
93;0;365
93;0;373
94;0;381
95;0;390
95;0;398
95;0;406
95;0;409
96;0;417
96;0;425
96;0;434
96;0;442
97;0;450
98;0;459
98;0;467
100;0;475
101;0;484
103;0;492
105;1;500
107;4;509
110;9;517
113;15;525
116;23;534
119;33;542
122;43;550
126;53;559
129;63;567
132;73;575
135;82;581
138;90;589
140;99;597
142;106;606
145;115;614
148;123;623
149;128;631
150;132;640
151;136;648
152;139;656
152;141;664
153;142;673
153;142;682
153;143;692
153;143;698
152;143;723
149;143;731
144;143;740
137;143;748
130;141;750
118;137;759
101;130;767
87;123;775
75;116;784
60;107;792
45;97;800
34;90;809
27;85;817
20;81;825
16;77;834
11;74;842
8;72;850
6;70;858
5;69;867
4;68;875
4;68;884
4;68;892
4;67;900
4;67;906
6;66;917
9;64;923
15;61;931
23;57;940
33;54;948
46;50;956
60;47;965
74;45;973
88;44;981
103;43;990
115;43;1000
123;43;1005
133;43;1014
139;44;1022
143;46;1030
147;47;1039
150;48;1047
152;49;1056
153;49;1058
153;50;1067
154;50;1075
154;51;1083
154;52;1092
154;55;1100
151;58;1108
145;65;1117
135;74;1125
123;85;1134
107;98;1142
89;112;1150
69;129;1159
54;141;1167
40;152;1175
28;161;1184
23;165;1192
16;170;1200
10;175;1209
5;178;1217
2;180;1225
1;181;1230
0;182;1239
